,file_name,count,Point,Percent,TFIDF
342,cop_ETS_2018.pdf,35810,2,0.4%,1.414213562373095
343,MEMORIA_GRI_standar_2018-2019.pdf,67462,0,0.0%,0.0
344,Human_Rights_COPS.pdf,1424,0,0.21%,0.0
345,UN_Global_Compact_COP_2019.pdf,27954,57,1.92%,2.385375759316517
346,Triunfo_Relatorio_de_Sustentabilidade_2015_EN.pdf,146490,8,0.38%,1.705605730844883
347,2013_UNGC_COP.pdf,32294,4,0.4%,1.0
348,appendix_5.pdf,1657,0,0.0%,0.0
349,CSR Report 2020 Eng 20210524.pdf,85355,76,1.8%,3.505618590509763
350,Communication_on_Progress_2012_NIRAS.pdf,10278,2,0.4%,1.414213562373095
351,Communication_On_Progress_2013b.pdf,4740,0,0.1%,0.0
352,Ratos_COP_2016.pdf,70911,2,0.65%,1.414213562373095
353,Relatorio_de_Sustentabilidade_LIGHT_2013_ingles.pdf,385489,28,0.57%,2.772413120334688
354,UN_Global_Compact_COP_2012_dated_20130423.pdf,1495,0,0.0%,0.0
355,Carlsberg-Group-Sustainability-Report-2017.pdf,144631,25,0.74%,1.513068831672006
356,Perstorp_AR2020_9apr FINAL.pdf,270167,16,0.58%,1.7253243712550144
357,2015_Registration_Document_Essilor.pdf,700694,26,0.33%,2.0684489388568976
358,Waste_Management_Plan.pdf,3934,0,0.33%,0.0
359,Sustainability_Report_2010.pdf,172764,57,1.23%,2.265546605523918
360,2020_DXC_Technology_GRI_Report%281%29.pdf,129337,19,0.6%,2.473589308635654
361,SSC InSummary2020_FINAL.pdf,38855,18,0.74%,1.6712580435934663
362,BerlinHyp_GRI_ReportEnglish_2016_.pdf,53980,7,0.44%,1.807392228230128
363,TUCC228_Transurban_FY18_Sustainability_Report.pdf,84223,43,1.33%,1.7598728445006249
364,2020 Action on Society %28Our People%29 factsheet.pdf,34798,5,1.41%,1.889822365046136
365,KOSPO_Sustainability_Report_2014.pdf,186567,60,1.05%,2.46598480958036
366,2018-csr-supplement-van-lanschot-kempen.pdf,30979,7,0.47%,1.5275252316519468
367,CSR_2013_report.pdf,757,0,0.48%,0.0
368,COP_Global_Compact_Deloitte_Bulgaria_2012_2013_.pdf,13853,0,0.77%,0.0
369,K-water_2018_SR__report_.pdf,258326,176,1.74%,2.803913146659531
370,EGSA_RSE 2012_FINAL %28GB%29.pdf,28096,1,0.58%,1.0
371,Communication on Progress _COP_ to the UN Global Compact Ingemann Food Nicaragua July 2013.pdf,12623,0,0.23%,0.0
372,UNGC_COP_250817.pdf,21739,0,0.35%,0.0
373,LIXIL_CR2018_en.pdf,299126,53,1.04%,3.358738527779733
374,CSR_Report_Grupo_Aldesa_%282018%29.pdf,77063,16,0.42%,2.2188007849009166
375,United_Nations_Global_Compact.pdf,7924,2,0.46%,1.414213562373095
376,UNGC_Submittal___CEO_Letter.pdf,8170,1,0.4%,1.0
377,Exploration Workshop_Geology and Mineralization of Ghana.pdf,4494,1,0.79%,1.0
378,Patria2020AnnualReport.pdf,355968,19,0.38%,2.193931022920577
379,Kenya_Sweets_Limited_-_Communication_on_Progress_%28COP__-2018_and_2019%29.pdf,12979,0,0.61%,0.0
380,GN COP 2020_ver2.pdf,21669,1,0.33%,1.0
381,2014-COP_%28March_2014%29.pdf,11097,0,0.64%,0.0
382,Informe de Progreso Natra 2020 ENG vFinal.pdf,46221,12,0.88%,1.8090680674665816
383,August_2017_COP.pdf,10369,0,0.45%,0.0
384,cop_2014_solidny_partner.pdf,8422,0,0.33%,0.0
385,SR13_ENG.pdf,169304,28,0.46%,1.4966629547095764
386,Capital_Energy_Informe_Integrado_2020_Ingls_260721.pdf,86155,24,0.53%,2.043015673820997
387,Sembcorp_Industries_ESG_Review_2017.pdf,191657,53,0.63%,1.707901130647339
388,UN_Global_Compact_-_CEO_Letter.pdf,2750,0,0.25%,0.0
389,Embraer_Annual_Report_2015_English.pdf,153517,6,0.48%,1.8973665961010275
390,2020annualreport.pdf,509836,135,0.89%,1.665397985150193
391,Frontier's_committment_to_UN_Global_Compact.pdf,15425,1,0.4%,1.0
392,Kontrapunkt_COP_2017_09_01.pdf,8877,0,0.4%,0.0
393,Mirae_Asset_Securities_Sustainability_Report_2012_English.pdf,166654,17,0.64%,1.7441631985447623
394,20131212_ASR_Nederland_COP.pdf,804,0,0.0%,0.0
395,COP_2016_English.pdf,29578,1,0.36%,1.0
396,B_B_Italia_-_Sustainability_Report_2016.pdf,72724,7,0.4%,1.807392228230128
397,UN_Global_Compact_Report_2011.pdf,44482,4,0.64%,2.0
398,CBD-UNGC-COP-Final_submitted_on_21JUN11.pdf,14748,2,0.37%,1.414213562373095
399,An-El_Ilerleme_Bildirimi_2014_English.pdf,40869,2,0.54%,1.414213562373095
400,2019SustainabilityReport.pdf,214314,26,0.7%,2.626396615835748
401,OP-Pohjola_Responsibility2011.pdf,137569,24,0.54%,1.8407159732336889
402,KalbeFarma_-_SR_-_2018_-_ENG_-_22_July_2019_-_Hires.pdf,95296,8,0.66%,1.885618083164127
403,2011-2013 Communication on Progress_Gevaram Quality Envelopes Ltd.pdf,431,0,0.0%,0.0
404,Adpack_COP_Oct_15`_to_Oct_16`.pdf,19160,2,0.4%,1.414213562373095
405,Borusan_EngVersion.pdf,80396,12,0.47%,1.2939932784412609
406,Aperam_SR2014_Final_spr_2-5-14b.pdf,126640,14,0.74%,1.4924050144892729
407,INFORME_PACTO_GLOBAL_2014..pdf,31049,0,0.0%,0.0
408,SR_2012.pdf,74562,20,0.86%,2.425356250363329
409,FE_report%28E%292019.pdf,175721,28,0.79%,2.535000889190519
410,SUSTAINABILITY_REPORT_2014.pdf,138291,13,0.45%,1.937925580499818
411,COP_2018_2.pdf,3679,0,0.91%,0.0
412,Switch_Group_COP_AUGUST_2016.pdf,11122,1,0.29%,1.0
413,EN_Groupe_Defta_COP_Projet_2018_V3.pdf,25414,0,0.36%,0.0
414,Appendix_18.pdf,6332,4,0.62%,1.6329931618554523
415,SUSTAINABILITY_REPORT_Ormazabal_2011.pdf,114605,5,0.45%,1.889822365046136
416,DMG_COP_Report-UN_Global_Compact_Jan_2020_.pdf,20104,2,0.59%,1.414213562373095
417,AR_Lala_2017.pdf,26508,0,0.81%,0.0
418,COP_of_Pikasso_2016-2017.pdf,9835,4,0.73%,1.2649110640673518
419,Tamayyaz_UNGC.COP_Report_2018.pdf,1550,0,0.07%,0.0
420,UNCommunication on Progress_IPU.pdf,14627,2,0.39%,1.0
421,COP_Thal_Engineering.pdf,17095,4,0.43%,1.2649110640673518
422,Green_Charter_Link_.pdf,135,0,0.0%,0.0
423,annual-report-2015.pdf,208,0,0.69%,0.0
424,COP_UNCG_OSF_Global_Services.pdf,1066,0,0.1%,0.0
425,2016-social-responsibility-report.pdf,175002,14,0.81%,1.6733200530681511
426,Goby_2018_Communication_of_Progress.pdf,22334,2,0.43%,1.414213562373095
427,ACA-COP15-TEXT.pdf,10070,0,0.28%,0.0
428,Statement of Continuous Support and COP 2021 and Encls..pdf,5318,0,0.15%,0.0
429,Global Compact Commitment 2021 details.pdf,7547,0,0.42%,0.0
430,Alaquil_Trading_COP.pdf,7427,1,0.55%,1.0
431,Annual_and_Sustainability_Report_Chesf_2016.pdf,128453,33,0.44%,2.4131989996195315
432,Sustainability_Report_2020.pdf,227199,160,2.08%,2.2764415728978884
433,2012_UN_Global_Compact_Communication_on_Progress__COP_.pdf,475,0,0.0%,0.0
434,CORNELIUS_GROUP_-_COMMUNICATION_ON_PROGRESS_19-20.pdf,16803,0,0.31%,0.0
435,Global_Compact_Principle-2012-13.pdf,36593,8,1.23%,2.5298221281347035
436,Brochure__2015_Eng.pdf,105310,8,0.51%,1.788854381999832
437,UN-Global-Compact-COP-2019--Nathan.pdf,13953,1,0.31%,1.0
438,2013_SIVECO_UNGC_COP.pdf,17167,4,0.49%,2.0
439,RELATORIO_SUSTENTABILIDADE_TRIUNFO_2019_Final.pdf,110374,1,0.01%,1.0
440,Plaquette_GROUPE_FOSELEV_2015_EN-Maj160216-w.pdf,16446,2,0.56%,1.0
441,COP_President's_message.pdf,552,0,0.0%,0.0
442,VERALLIA_CSR_REPORT_2018.pdf,24285,3,0.52%,1.0
443,OLA010_Olam_Governance_2018_Single_LR.pdf,198677,5,0.24%,1.889822365046136
444,Setright_Technologies-UN_Global_Compact_COP_2014.pdf,6059,1,0.27%,1.0
445,COP_STATEMENT_OF_SUPPORT.pdf,108,0,0.0%,0.0
446,COP_Report_May_2020_Final..pdf,19305,1,0.75%,1.0
447,GRI_Table_2015.pdf,94964,13,0.37%,1.5011106998930268
448,LandisGyr_Sustainability-Report-2019-20.pdf,59169,2,0.36%,1.414213562373095
449,CSR_Report_201819_English.pdf,14257,0,1.06%,0.0
450,Optima_Sustainability_Report_2021.pdf,28854,4,0.38%,1.2649110640673518
451,alecta-annual-and-sustainability-report-2019.pdf,410489,19,0.48%,1.949358868961793
452,Salini - Sustainability Report 2012.pdf,231874,48,0.86%,2.223557062137982
453,MCX_COP_document.pdf,31775,3,0.59%,1.7320508075688776
454,NKT_COP2011_ENG.pdf,22686,2,0.33%,1.0
455,UNGC COP Report 2020.pdf,58708,11,0.52%,1.5109662034355793
456,IKEA_Group_UNGC_statement_of_support_Feb_2016.pdf,2285,0,1.6%,0.0
457,BRANDSOUL_AG_COP_report2017.pdf,19605,0,0.07%,0.0
458,ht_prijelom_izvjesca_o_odrzivosti_A4_ENG_fin_compressed.pdf,157080,25,0.52%,1.2392039927415242
459,SBR_Sustainability_Report_2015_%28Final_-_25_Oct_2015%29.pdf,233545,51,0.77%,2.1455861257495235
460,UNGC_Communication_on_Progress_from_ProData_Consult_2015-2016.pdf,9844,1,0.27%,1.0
461,COP_18_April_2018.pdf,5922,0,0.35%,0.0
462,UN_GLOBAL_COMPACT_COP_2016.pdf,90795,19,0.52%,1.5163650804884818
463,COP2012_Moldcell.pdf,31756,1,0.58%,1.0
464,COMMUNICATION_ON_PROGRESS-_v4.pdf,9205,1,0.39%,1.0
465,MTSH_COP_Report_-_2020.pdf,20480,8,0.44%,1.8856180831641267
466,CH2M-Sustainability-and-Corporate-Citizenship-Report-2016.pdf,328856,77,0.97%,2.2696195481041315
467,CSR_Report2017_EN.pdf,140257,30,0.86%,2.1538744758532142
468,JLL_COP_2020.pdf,64048,15,0.62%,1.2371791482634835
469,memoria_rse2018_pararev_bajaenf_compressed.pdf,297034,0,0.0%,0.0
470,2019 Nurol YES Sustainability Report.pdf,302844,46,0.41%,1.8937900300630215
471,RS_COP_Submission_2014-2_20_FINAL.pdf,31384,31,0.89%,1.0
472,Copenhagen_Group_COP.pdf,1614,0,0.13%,0.0
473,UNGC_Communication_on_Progress_2016-17.pdf,18983,0,2.0%,0.0
474,COP_2019-2020.pdf,10844,0,0.28%,0.0
475,Nykredits_GRI-indeks_2012_UK.pdf,18078,3,1.0%,1.0
476,Keolis_CommunicationOnProgress_2017_VF_ENG.pdf,20801,1,0.48%,1.0
477,Egis_DPEF_on_2019_data_VF2_EN.pdf,49913,16,0.85%,1.3063945294843615
478,20160331_UNGC_E.R._Offshore.pdf,1385,0,0.09%,0.0
479,Global__Compact_COP_2014.pdf,38657,7,0.59%,1.807392228230128
480,Sdra Annual and Sustainability Report 2020.pdf,519606,55,0.53%,1.6141599949303105
481,GLOBAL_COMPACT_reviewed_copy_for_uploading.pdf,6785,0,0.25%,0.0
482,KonicaMinolta_CSR_2018_EN.pdf,387996,66,0.68%,1.7179113807746669
483,2014-15_Communication_on_Progress.pdf,22651,4,0.49%,1.6329931618554523
484,cr-fact-book.pdf,12009,1,0.61%,1.0
485,Reporte_Pacto_Mundial_2016.pdf,13319,0,0.0%,0.0
486,2011_en_all.pdf,265698,98,0.77%,2.0578065752724592
487,GIV_2016_AnnualReport.pdf,502210,14,0.4%,1.778001778002667
488,UN_GLOBAL_COMPACT_COP_May_2013.pdf,13773,0,0.33%,0.0
489,ALSEA-ANNUAL_REPORT_2012.pdf,229116,5,0.25%,1.212678125181665
490,COMUNICATION_IN_PROGRESS_IPKON_2016-17.pdf,30935,0,0.0%,0.0
491,20151215_UN_Global_Compact_COP_2015.pdf,29367,1,0.39%,1.0
492,sustenta_829821_2017_1.pdf,97178,0,0.0%,0.0
493,Technicolor_UNGC_2012_COP.pdf,41647,6,0.58%,1.7320508075688774
494,INFORME_ANUAL_DEL_PACTO_MUNDIAL_DE_LA_ONU_OPROSCLA_2017.pdf,1544,0,0.0%,0.0
495,PCH0002_02272017_SusReport2015_Online_3_.pdf,138751,26,1.44%,1.9824814143238607
496,JMChairmanLetter2015.pdf,4678,1,0.61%,1.0
497,Oil_India_Limited-_Global_Compact_COP_2014.pdf,30793,3,0.76%,1.7320508075688776
498,IRLtd_and_UN_Global_Compact_-_COP_update_June2020_%28003%29.pdf,833,0,0.15%,0.0
499,Fennovoima_CorporateResponsibilityReport_2017.pdf,145,0,0.0%,0.0
500,ICT-Alliance-UN-Global-Compact-COP-2013.pdf,465,0,0.0%,0.0
501,2020 UNGC Communication on Progress.pdf,3783,0,0.28%,0.0
502,Ruukki_CR_report_2013.pdf,231520,66,0.61%,1.768985682482361
503,2016ATUS_English.pdf,71125,18,0.49%,1.5434872662825794
504,%28최종%292013_KOTRA_지속가능경영보고서_영문_펼침_0605.pdf,243176,33,0.58%,1.8712583245083507
505,CSR_rapoort_2010_-_final.pdf,78570,1,0.18%,1.0
506,CR_Report_2012.pdf,155752,12,1.03%,1.809068067466582
507,CSR_Report_2017-EN.pdf,16063,1,0.48%,1.0
508,Communication on Progress 20202021.pdf,16046,4,0.53%,1.2649110640673518
509,MARTUR_-_COP_2013.pdf,30526,7,0.53%,1.5275252316519468
510,Cop_2021_final_highres.pdf,60235,2,0.68%,1.0
511,UN GC Letter of commitment  COP 2020.pdf,1224,0,0.09%,0.0
512,Tetra_Pak_SR19_ML_v25_100619_–_Digital.pdf,45372,8,0.66%,1.511857892036909
513,2018_Lexmark_CSR_report.pdf,172731,23,1.28%,2.359750209795855
514,COP_2014_2014_DYM.pdf,6968,0,0.0%,0.0
515,Respect_Sustainable_Business_RSB_AB_-_Communication_On_Progress_2012.pdf,9194,1,0.41%,1.0
516,20210615_Statusbericht_Nachhaltigkeit_2020_V4_EN_unterzeichnet.pdf,82397,15,0.57%,1.9867985355975657
517,GEFCO_CSR_report_2018_EN_Final.pdf,131184,14,0.54%,1.3728129459672882
518,GMC_Global_Compact_English_2013.pdf,12637,0,0.34%,0.0
519,1807_UNGC_COP_Allianz_2018.pdf,5179,0,0.06%,0.0
520,UN_Global_Compact_COP_Report_2019.pdf,9992,1,0.6%,1.0
521,Report_Sanctum_Inlay_Resort_IEE_ECD_Comments_v2.pdf,210091,58,0.98%,1.7044085882142768
522,Sustainability_Report_V1_2016-17.pdf,410387,79,0.77%,2.7948190938250392
523,Annual_Report_2015_Brasilprev.pdf,161971,2,0.54%,1.414213562373095
524,Grupo_Herdez_2015_Integrated_Annual_Report.pdf,225316,12,0.34%,1.809068067466582
525,Global_compact_report_2014.pdf,20410,0,0.26%,0.0
526,2019_SITA_CSR_Report_-_Towards_a_Sustainable_Future.pdf,67609,3,1.27%,1.7320508075688776
527,hess-2015-csr.pdf,212043,63,0.74%,2.023851583540192
528,BIDI_STEEL_QHSEM_FFF.pdf,63423,23,0.51%,1.5833852988894828
529,UN_COMPACT_Comunication_on_Progress_approved_for_Year_2017.pdf,9817,2,0.26%,1.0
530,Importaco_2013_Annual_Report.pdf,63109,2,0.4%,1.414213562373095
531,_2011_KSA_Sustainability_Report.pdf,199724,41,0.74%,1.9982177331971749
532,Control_Risks_COP_2014.pdf,26500,1,1.12%,1.0
533,UNGC COMMUNICATION ON PROGRESS REPORT FOR 2012.pdf,10119,0,0.43%,0.0
534,PetroChina_SR_2014_EN.pdf,164312,57,0.8%,2.3367721758187456
535,Communication_on_Progess_2016.pdf,63609,1,0.55%,1.0
536,2017_COP_Pacto_Mundial_ONU_Grupo_Collado.pdf,24506,0,0.33%,0.0
537,COP_2018-1.pdf,27163,4,0.47%,1.6329931618554523
538,Stahl ESG Report 2020 UNGC.pdf,92643,16,0.63%,1.4142135623730951
539,Clariant_SustainabilityReport_2013.pdf,311510,35,0.58%,2.0447218324294507
540,2019-e.pdf,151410,11,0.68%,1.6045149064768405
541,Securitas_Sustainability_Report_2016.pdf,75951,12,0.7%,1.8973665961010275
542,GAC_Annual_Report_2018_%28English%29.pdf,172103,4,0.44%,1.6329931618554523
543,Anadolu_Efes_2019_Sustainability_Report_EN.pdf,16165,0,0.38%,0.0
544,20160603_Explora_COP_2016_ev.pdf,15466,0,0.37%,0.0
545,COP_2019_-_Le_BIPE.pdf,18454,5,0.5%,1.212678125181665
546,COP_2014_MarkPlus_%28Global_Compact%29.pdf,15250,1,0.6%,1.0
547,TECHNICA_UN_Global_Compact_COP.pdf,11869,0,0.2%,0.0
548,2020_MAKEEN-Energy_Communication-on-Progress_.pdf,42829,1,0.65%,1.0
549,EN_SF GEMAR - Rapporto 2019 Rev05.pdf,64457,3,0.42%,1.3416407864998738
550,PostNL Shore -  GK Village.pdf,3003,0,0.77%,0.0
551,Orocobre_Limited_-_Sustainability_Report_2018.pdf,134327,7,0.94%,1.807392228230128
552,UN_Global_Compact_-_COP_2019.pdf,43766,15,0.73%,1.6464638998453551
553,SRD13_0201_-_Rapport_UNGC_New_Branding_v0.pdf,14855,4,0.49%,1.2649110640673518
554,COMMUNICATION_ON_PROGRESS_REPORT_2012.pdf,21244,3,1.16%,1.7320508075688776
555,UNGC_SA_-_COP_2015.pdf,5764,2,0.4%,1.414213562373095
556,Sustainability_Report_Experiencias_Xcaret_2012.pdf,4586,0,0.15%,0.0
557,2016_esg_en.pdf,93628,10,0.41%,1.7677669529663689
558,COP_Sustainabilityreport2021.pdf,103077,9,0.8%,1.7320508075688772
559,Punto_Sur-__COP-_2017-_2018.pdf,25057,0,0.0%,0.0
560,Kline report 2020_en_s.pdf,278440,32,0.6%,2.309401076758504
561,Kinross_2015_Communication_on_Progress.pdf,5293,2,0.64%,1.414213562373095
562,Aztec_Plumbing_2016_Annual_Sustainability_Report.pdf,13856,6,0.79%,1.6035674514745464
563,GARANTI_SUSTAINABILITY_2015_HIRES_FINAL.pdf,326919,28,0.36%,2.3172964880866305
564,Sustainable_Value_Report_2010_BMW_Group_en.pdf,371781,55,0.63%,2.107604579408205
565,2019_Insight_Corporate_Citizenship_Report.pdf,39971,7,0.87%,1.6059101370939322
566,COP-_1000mercis-2019.pdf,10264,2,0.29%,1.414213562373095
567,TDCGroup_Sustainability Highlights_2020.pdf,65297,7,0.56%,1.5275252316519468
568,LE-Group-Corporate_Responsibility_Report_2016.pdf,74393,5,0.28%,1.5075567228888185
569,CSR_report_2014.pdf,21106,1,0.25%,1.0
570,MTB_COP_2019.pdf,5992,0,0.45%,0.0
571,Symsoft_CSR_COP_2013_2014.pdf,18539,5,0.43%,1.212678125181665
572,NL_COP2019v2.0_w.pdf,30473,9,0.71%,1.6164477182409742
573,2012_FSR_annual_integrated_report.pdf,1020085,51,0.52%,2.406838808733344
574,cop_ETS_2016.21.09.2016.pdf,26120,1,0.44%,1.0
575,CSR Report 2013%28E%29.pdf,751090,347,0.88%,2.4785082021278235
576,Dantrafo_COP_report_2012.pdf,1882,0,0.07%,0.0
577,Global_Compact__COP_VNHAM_2013_-_FINAL.pdf,10700,1,0.31%,1.0
578,PTC_-_Sustainability_Report.pdf,178,0,0.0%,0.0
579,COP2021_Green Team.pdf,21508,0,0.39%,0.0
580,Marel_Annual_Report_2017.pdf,158641,5,0.36%,1.889822365046136
581,Corporate_Citizenship_Southeast_Asia_-_UNGC_COP2019_Final_08.04.2020.pdf,14674,0,0.38%,0.0
582,Logrand_2017_Sustainability_Report.pdf,531,0,0.0%,0.0
583,AFGS_2016_UNGC_Communication_on_Progress_%28COP%29.pdf,9820,0,0.27%,0.0
584,Sustainability Report of the Biesterfeld Group - 2019.pdf,84726,5,0.43%,1.212678125181665
585,Agrium_UNGC_2014_Communication_on_Progress.pdf,41145,6,0.7%,1.8973665961010275
586,A7_GROUP_Global_Compact_4_eng.pdf,1724,0,0.26%,0.0
587,Vinge_-_Sustainability_Report.pdf,34560,2,0.54%,1.414213562373095
588,Kia_Motors_2015_Sustainability_Report%28웹용%29.pdf,249629,34,0.62%,2.59247569565428
589,Steelseries_Sustainability_Report_2020_Final.pdf,20421,0,0.39%,0.0
590,%5BHomeplus%5D 1112 SR Report.pdf,227497,30,0.74%,2.165063509461097
591,Delta_Holding_COP_2011-2012.pdf,73352,8,0.7%,2.0
592,UN_Global_Compact__Communication_on_Progress__Global_Evolution_2019.pdf,19083,2,0.41%,1.414213562373095
593,2016_신한금융그룹_사회책임보고서_영문.pdf,200733,34,0.62%,2.7947827841910744
594,UNGC_COP-report_NeosysLtd2013.pdf,74180,3,0.41%,1.3416407864998738
595,Sulzer_COP_2016.pdf,37796,2,0.5%,1.414213562373095
596,Ansaldo_STS_2017_Sustainability_Report.pdf,333665,29,0.53%,2.3293360538172467
597,IM_COP_2015-2016.pdf,5360,0,0.0%,0.0
598,Vasakronan-Annual-report-2017.pdf,464823,16,0.45%,2.412090756622109
599,AkerSolutions_COP_2011.pdf,39038,7,0.63%,1.6059101370939322
600,FY2016_Sustainability_Report.pdf,169920,35,0.76%,2.0447218324294507
601,GC annual communication on progress 2020.pdf,33985,4,0.6%,1.2649110640673518
602,2014-COP-H1_%28Dec2014%29.pdf,11407,0,0.64%,0.0
603,Baran_Group_2012_Sustainability_Report_final.pdf,140489,15,0.58%,1.7094086468945688
604,bpost_UNGC_COP_2014_vf.pdf,19870,1,0.17%,1.0
605,tesa_SE_-_Communication_on_Progress_2017.pdf,95410,5,0.57%,2.23606797749979
606,ZRE COP report.pdf,10019,3,1.21%,1.0
607,COP_from_web_Nammo_2015.pdf,143,0,0.0%,0.0
608,Amsterdam RAI Sustainability_Report_2012.pdf,123179,6,0.6%,1.6035674514745464
609,naccop_2010.pdf,27600,5,0.57%,2.23606797749979
610,5º_COP_2015.pdf,35654,2,0.01%,1.0
611,ESSILOR_2018_SUSTAINABILITY_Chapter_4.2_ENG.pdf,209605,32,0.62%,1.4310835055998654
612,Annual_Progress_Reportxxx.pdf,9455,1,0.24%,1.0
613,TGS Communication on Progress 2020.pdf,20878,1,0.48%,1.0
614,RINA_SUSTAINABILITY_REPORT_2017.pdf,71431,12,0.57%,2.0
615,UN_Global_Compact_2-5-17.pdf,6954,0,0.12%,0.0
616,A._Hatzopoulos_S.A._-_2012_Communication_n_Progress.pdf,18399,3,0.27%,1.7320508075688776
617,Royal Auping CSR Report May 2021.pdf,25797,2,0.88%,1.0
618,Montagu Responsibility Report 2020.pdf,27360,7,0.85%,1.3471506281091268
619,UN_Global_Compact_COP_Dec2018.pdf,40290,6,0.58%,1.4142135623730951
620,UN Global Compact Report 2020  Banque du Caire.pdf,37519,4,0.54%,1.6329931618554523
621,2018_ETI_Communication_on_Progress_%28UN_Global_Compact_Report%29_.pdf,29425,6,0.54%,2.4494897427831783
622,151109_Pyroll_Global_Compact_COP.pdf,9055,1,0.36%,1.0
623,GMC_Global_Compact_English_2014.pdf,16853,5,0.62%,1.889822365046136
624,MEMORIA_COP_2015.pdf,5557,0,0.0%,0.0
625,Sexto comunicado de progreso CGV.pdf,147,0,0.0%,0.0
626,APCO_UNGC_Report_2013_FINAL.pdf,68676,13,0.64%,2.7106873827419724
627,Kinross_Gold_2014_CR_Data_Supplement_and_COP_%2800000002%29.pdf,45551,5,0.45%,1.6666666666666663
628,BlackStar_Communication_on_Progress_2012.pdf,2955,0,0.46%,0.0
629,2011_Communication_on_Progress_english.pdf,835,0,0.0%,0.0
630,PP-PFE-AUT-0818_06.2020_GRI-Report2019_iPAD_v13-final-EN.pdf,132905,9,0.95%,1.7320508075688774
631,20121022-VESTEY_FOODS-_UN_Global_Compact.pdf,13819,0,0.19%,0.0
632,ES_CERTIFICATE_-_UN_GC_COP_2014__letter_UN_GC.pdf,2211,0,0.12%,0.0
633,2013_Communication_on_Progress_of_HNAC.pdf,3874,0,0.0%,0.0
634,Piraeus_Bank_Corporate_Responsibility_Report_2010.pdf,153355,29,0.43%,1.365556667109232
635,COP_Mater_January_2017.pdf,8271,0,0.19%,0.0
636,3_COP_of_Ramada_Hotel___Suites_Ajman_2018.pdf,25517,2,0.41%,1.414213562373095
637,NAC-cop-2011.pdf,26361,1,0.59%,1.0
638,Annual_Report_Freudenberg_Group_2018.pdf,416445,27,0.47%,2.539946344635713
639,Informe_del_progresoo_2019.pdf,14362,0,0.0%,0.0
640,Annual_Review_and_Sustainability_Report_2010.pdf,81506,14,0.49%,1.2572371141874243
641,LWI_Corporate_Profile_Updated_2019.pdf,32546,0,1.04%,0.0
642,GRI_Index_Kaba_FINAL.pdf,53184,7,0.58%,1.807392228230128
643,UNGC_Annual_COP_December_2014.pdf,12774,1,0.4%,1.0
644,UN_Global_Compact_COP_Report_2020.pdf,15535,1,0.32%,1.0
645,CX_SDR2010.pdf,238090,101,0.96%,2.6680765056601787
646,InterRAO_AR19_ENG_book.pdf,4452,0,0.78%,0.0
647,Basic_COP_EN_%281%29-update.pdf,3068,0,0.44%,0.0
648,Econoler_COP_UNCG_24072017.pdf,12444,1,0.44%,1.0
649,Raya_COP_2018.pdf,29241,0,0.68%,0.0
650,Goldcar_CSR_Report_AS_2016_Web.pdf,260518,25,0.42%,2.1677749238103
651,ar-e2014.pdf,363063,41,0.57%,2.5675195934491133
652,Posco_E_C_SR%28Eng%29-160906%28양면_저해상도%29.pdf,194813,27,0.75%,2.3772174470791847
653,Durdans Hospital Annual Report 2012-13.pdf,286386,17,0.4%,1.1990875469596172
654,Mets_Group_Sustainability_Report_2011.pdf,116195,8,0.57%,1.705605730844883
655,RRKL-UNGC-COP2017.pdf,11725,3,0.46%,1.0
656,Campbell's_2019_Corporate_Responsibility_Report_FINAL.pdf,177324,19,0.76%,1.771759135656596
657,United-Nations-Book-Publishers.pdf,1178,0,0.0%,0.0
658,NWB-ENG-JAARVERSLAG_2018.pdf,399899,31,0.34%,1.6406939844773856
659,2018_SAS_CSR_report.pdf,130183,19,0.64%,2.660532159653219
660,UNGC_Letter_Ugur_2021_signed.pdf,1935,0,0.08%,0.0
661,CEO's_Statement_WEP.pdf,2254,0,0.47%,0.0
662,Global_Compact_Victoria_Group_2017-06-01.pdf,2502,0,0.0%,0.0
663,bonne_pratique_2011_.pdf,7484,0,0.14%,0.0
664,SBR_Sustainability_Report_2014_Final.pdf,227536,59,0.76%,2.337665112663465
665,2016-PIA-Summary-English.pdf,8016,1,0.73%,1.0
666,Indutrade_ENG__ÅR_2019.pdf,316663,5,0.39%,1.5075567228888185
667,highlights-2020-08.pdf,4477,1,0.77%,1.0
668,JST_COP.pdf,181,0,0.0%,0.0
669,Terma_CSR_Report_2017-18_final.pdf,89755,9,0.46%,1.405563856997455
670,CBD-UNGC-COP-Final_submitted_on_24JUN12.pdf,12288,1,0.39%,1.0
671,IK_COP_2020.pdf,42122,15,0.69%,1.2371791482634835
672,WS Integrated Annual Report_2020.pdf,98151,11,0.47%,2.2
673,GPT_UNGC_COP_2018_FINAL.pdf,103,0,0.0%,0.0
674,VIP_Packaging_UNGC_COP_2012.pdf,14574,2,0.98%,1.0
675,Kosmos_Energy_2017_Corporate_Responsibility_Report.pdf,163980,79,0.72%,1.4377902518151389
676,Actions_Charte_de_de_veloppement_durable-3.pdf,3631,0,0.0%,0.0
677,2019_TWE_UNGC_COP.pdf,4693,0,0.7%,0.0
678,CREO_0217_INFORMESOSTENIBILIDAD2016_TRECSA_08.pdf,191259,1,0.0%,1.0
679,CEO statement.pdf,810,0,0.27%,0.0
680,2019_FKG_SCR_Annual_Report.pdf,11943,0,0.35%,0.0
